evt,min,loc_err_h,loc_err_z,loc_err_resid,loc_num_st,loc_min_dist,loc_avg_dist,loc_stdev_dist,loc_azim_gap_1,loc_azim_gap_2,mag,mag_err,mag_num_st
22689791,4,14.7838,13.6504,1.16659,39,137.3763569,3475.36379179,1183.30140252,107.27,151.776,5.71909,0.073495,18
22689791,5,14.2663,13.5894,1.15592,48,137.4063782,3851.23470513,1328.38540465,81.3097,107.238,5.692,0.08569,19
22689791,6,13.9673,13.7621,1.16902,52,139.0152975,4042.90485749,1444.99098316,80.3957,101.036,5.68083,0.083655,23
22689791,7,12.9989,12.9048,1.18132,57,139.0152975,4357.26778097,1717.27813505,76.7611,97.4018,5.7192,0.083655,23
22689791,8,12.1428,15.5586,1.60131,79,144.3079415,5584.15342682,2617.33708314,36.7041,59.095,5.72431,0.081625,27
22689791,9,13.9002,15.5646,1.7011,111,144.6381758,6875.67999094,3032.36161827,36.6613,57.502,5.72101,0.080255,32
22689791,10,13.9002,15.5646,1.70051,111,144.6381758,6823.67941782,3035.03045399,36.6613,57.502,5.72222,0.090675,34
22689791,11,13.9002,15.5646,1.70051,111,144.6381758,6823.67941782,3035.03045399,36.6613,57.502,5.72214,0.101085,36
22689791,12,13.9002,15.5646,1.70051,111,144.6381758,6823.67941782,3035.03045399,36.6613,57.502,5.72214,0.101085,36
22689791,13,13.9002,15.5646,1.69898,112,144.6381758,6823.67941782,3035.03045399,36.6613,57.502,5.72214,0.101085,36
22689791,14,13.9002,15.5646,1.70095,115,144.6381758,6823.67941782,3035.03045399,36.6613,57.502,5.72214,0.101085,36
22689791,15,14.49,16.8335,1.7202,123,144.6381758,7542.78411549,3573.57918062,36.6613,55.6456,5.72214,0.101085,36
22689791,16,14.49,16.8335,1.7335,128,144.6381758,7542.78411549,3573.57918062,26.8654,45.8497,5.72214,0.101085,36
23128111,1,4.87686,8.11543,0.847929,32,120.6511571,645.360554509,239.474606163,45.9829,70.7871,5.93638,0.12286,15
23128111,2,3.53564,3.31179,0.992613,51,121.5984959,840.902979173,339.132882562,46.5769,62.167,5.86597,0.177745,27
23128111,3,4.19656,3.98395,1.19241,59,121.9876609,952.374237031,442.173592842,46.6163,62.2039,5.78741,0.140195,33
23128111,4,3.42043,3.09411,1.2192,69,121.0392102,1124.30848171,587.163316656,46.0132,62.0092,5.78247,0.166215,40
23128111,5,3.20119,3.73648,1.34773,74,123.1740582,1180.16658804,634.430045787,45.6847,61.9994,5.8217,0.13673,44
23128111,6,3.20119,3.73648,1.34771,75,123.1740582,1180.16658804,634.430045787,45.6847,61.9994,5.82588,0.137755,45
23128111,7,2.80463,5.27544,1.35095,81,122.8371525,1440.26250558,1051.39130194,45.5457,61.9426,5.8255,0.140385,47
23128111,8,2.80463,5.27544,1.34689,84,122.8371525,1440.26250558,1051.39130194,45.5457,61.9426,5.81739,0.13397,47
23128111,9,2.65937,5.26175,1.34782,87,123.2252056,1728.59903991,1489.08069851,34.4576,45.5703,5.81594,0.13928,48
23128111,10,2.94555,5.31364,1.37633,101,123.2774649,2527.08206418,2427.12783987,34.0628,34.4626,5.82515,0.139225,50
23128111,11,3.08302,3.90071,1.39914,125,123.3308361,3669.38736327,3205.43029062,34.0681,34.4677,5.82181,0.13923,52
23128111,12,3.08302,3.90071,1.39108,143,123.3308361,3632.87360342,3192.33263801,34.0681,34.4677,5.82808,0.138315,53
23128111,13,2.1355,2.26751,1.3725,154,123.4142286,4770.63652365,3686.02573529,34.0681,34.4677,5.82813,0.1383,53
23128111,14,2.1355,2.26751,1.37114,159,123.4142286,4770.63652365,3686.02573529,34.0681,34.4677,5.82193,0.13946,54
23128111,15,2.1355,2.26751,1.3727,162,123.4142286,4770.63652365,3686.02573529,34.0681,34.4677,5.82,0.13822,55
23128111,16,2.1355,2.26751,1.3727,162,123.4142286,4770.63652365,3686.02573529,34.0681,34.4677,5.82,0.13822,55
23131191,1,12.0349,19.4096,1.18444,8,171.2314881,572.496925167,307.005383885,89.886,134.514,5.81102,0.14833,10
23131191,2,7.60036,42.0821,1.63788,15,171.9898039,1068.36007155,570.919082234,43.3878,85.7558,5.81089,0.14152,12
23131191,3,12.9325,55.9813,1.72597,18,164.305463,1309.27021862,771.133679003,42.074,67.9539,5.81894,0.15645,18
23131191,4,6.22102,7.95623,1.28669,28,176.5930699,2104.05194396,1063.46069681,42.0617,52.2193,5.80565,0.1198,19
23131191,5,7.02754,8.56747,1.05376,41,184.4063912,2682.26538788,1213.18625859,32.7912,41.7008,5.85216,0.10623,22
23131191,6,7.22985,8.6739,1.04627,49,185.7473426,3005.328664,1331.56067641,29.4044,40.8017,5.84814,0.10609,27
23131191,7,7.18477,8.64976,1.01693,60,185.7473426,3457.63189912,1544.96955108,29.4044,40.8017,5.84312,0.10607,28
23131191,8,6.6991,8.1025,1.02331,79,186.4178183,4276.11996706,2032.18949907,23.5662,36.7721,5.84501,0.10793,33
23131191,9,6.6991,8.1025,1.02709,84,186.4178183,4276.11996706,2032.18949907,23.5662,32.5917,5.84501,0.10793,33
23131191,10,7.2624,8.48893,1.03787,105,186.4178183,5542.57296388,2855.44204955,23.5662,30.4055,5.84656,0.09525,35
23131191,11,7.25471,8.51899,1.04259,108,186.4178183,5696.82840106,2959.01444194,17.9349,30.4055,5.86644,0.10034,38
23131191,12,7.26014,8.59628,1.04221,111,186.4178183,5835.76668085,3035.49578736,17.9349,30.4055,5.86644,0.10034,38
23131191,13,7.26014,8.59628,1.04221,111,186.4178183,5835.76668085,3035.49578736,17.9349,30.4055,5.86644,0.10034,38
23131191,14,7.26014,8.59628,1.04221,111,186.4178183,5835.76668085,3035.49578736,17.9349,30.4055,5.86644,0.10034,38
23131191,15,7.25201,8.56341,1.04332,112,186.4178183,5901.31652548,3099.82379165,16.7199,25.0947,5.86644,0.10034,38
23131191,16,7.28204,8.64397,1.15692,178,185.2380924,8790.75772756,4659.540116,15.1679,19.3126,5.87831,0.09989,37
23567131,1,20.3227,13.8181,0.719538,11,2225.812539,3170.838587,728.360286261,149.137,177.949,5.83759,0.05769,5
23567131,2,14.0525,13.8197,0.844167,14,2222.532434,3554.52192,1003.72802261,111.529,148.602,5.83757,0.05746,5
23567131,3,18.8686,49.8229,0.882411,20,2219.90835,4246.89927025,1388.78603766,63.9152,100.931,5.83787,0.057415,5
23567131,4,12.4699,13.7557,0.859159,24,2220.497657,4696.11984242,1619.62394516,63.9913,101.064,5.82628,0.102275,6
23567131,5,12.4699,13.7557,0.869493,25,2220.497657,4696.11984242,1619.62394516,63.9913,101.064,5.82628,0.102275,6
23567131,6,14.0267,16.9086,1.09676,34,2220.208563,5887.70279329,2336.59751943,64.0039,72.5155,5.82636,0.1023,6
23567131,7,14.0236,16.6829,1.02061,39,2220.208563,6302.69481531,2451.1314304,63.0526,71.1871,5.65872,0.150055,9
23567131,8,13.81,16.8862,1.03795,43,2220.497657,6653.78284953,2580.19144231,63.0401,71.1811,5.62979,0.13669,9
23567131,9,13.81,16.8862,1.03795,43,2220.497657,6653.78284953,2580.19144231,63.0401,71.1811,5.62979,0.13669,9
23567131,10,13.81,16.8862,1.03795,43,2220.497657,6653.78284953,2580.19144231,63.0401,71.1811,5.62979,0.13669,9
23567131,11,13.81,16.8862,1.03795,43,2220.497657,6653.78284953,2580.19144231,63.0401,71.1811,5.62979,0.13669,9
23567131,12,13.81,16.8862,1.03795,43,2220.497657,6653.78284953,2580.19144231,63.0401,71.1811,5.62979,0.13669,9
23567131,13,14.0144,16.8421,1.17812,60,2219.263448,9283.57536568,4732.64150971,46.2924,54.4346,5.62985,0.136735,9
23567131,14,14.0144,16.8421,1.16448,63,2219.263448,9283.57536568,4732.64150971,32.7872,46.2924,5.62985,0.136735,9
23567131,15,14.0144,16.8421,1.16448,63,2219.263448,9283.57536568,4732.64150971,32.7872,46.2924,5.62985,0.136735,9
23567131,16,14.0144,16.8421,1.16448,63,2219.263448,9283.57536568,4732.64150971,32.7872,46.2924,5.62985,0.136735,9
23568231,1,14.5436,13.9754,1.36242,15,136.419011,1954.45860699,1079.579085,221.788,255.478,5.35728,0,1
23568231,2,14.4763,14.1704,1.26447,18,136.419011,2269.59304555,1227.25771846,221.788,255.478,5.35728,0,1
23568231,3,16.4446,14.1831,1.25926,23,134.3931292,2822.20654788,1519.56209161,211.956,245.671,5.35269,0,1
23568231,4,15.7146,13.6072,1.27818,26,134.3931292,3149.06146955,1695.73043664,211.956,245.671,5.35269,0,1
23568231,5,15.4586,13.0649,1.25001,29,134.3931292,3443.59022587,1831.83534359,211.956,245.671,5.35269,0,1
23568231,6,15.4586,13.0649,1.3599,30,134.3931292,3443.59022587,1831.83534359,137.611,180.401,5.35269,0,1
23568231,7,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,8,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,9,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,10,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,11,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,12,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,13,17.5819,15.1853,1.3016,30,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,14,17.5819,15.1853,1.30172,32,138.2681007,3641.91355367,2085.01257264,129.008,180.497,5.36141,0,1
23568231,15,17.9677,15.3889,1.42947,43,138.2681007,7462.21430977,6098.17432908,92.224,138.093,5.36141,0,1
23568231,16,17.9677,15.3889,1.46598,45,138.2681007,7462.21430977,6098.17432908,92.224,138.093,5.36141,0,1
23073161,1,12.547,17.23,1.30857,9,1142.788582,2261.61942533,892.53599225,152.442,207.837,5.1293,0,1
23073161,2,16.23,33.0911,2.01319,17,1183.528598,3630.48561988,1171.68485143,149.07,206.462,5.11903,0,1
23073161,3,15.6152,20.1596,2.07346,26,1183.261742,4245.14482035,1277.08475289,141.873,199.107,5.1201,0,1
23073161,4,15.8776,23.8107,2.44449,27,1174.989206,4189.86569815,1410.32525741,75.1783,142.283,5.12185,0,1
23073161,5,15.0774,20.5059,2.43326,28,1174.989206,4306.92558886,1512.60123125,75.1783,142.283,5.12185,0,1
23073161,6,14.8375,16.2207,2.03634,37,1196.704613,5549.02650303,2422.66213328,75.7996,116.707,5.12666,0,1
23073161,7,12.9915,16.8652,2.01887,42,1197.382872,6032.35506562,2636.55470174,75.8631,109.011,5.12693,0,1
23073161,8,12.9915,16.8652,2.06486,41,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,9,12.9915,16.8652,2.06486,41,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,10,12.9915,16.8652,2.06486,41,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,11,12.9915,16.8652,2.06486,41,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,12,12.9915,16.8652,2.06486,41,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,13,12.9915,16.8652,2.06542,42,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,14,12.9915,16.8652,2.08312,44,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,15,12.9915,16.8652,2.08312,44,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23073161,16,12.9915,16.8652,2.08312,44,1197.382872,6111.6030972,2618.62502473,75.8631,109.011,5.12693,0,1
23074571,1,14.974,14.4393,1.11531,14,348.1458971,1953.18077445,627.964851929,123.154,140.373,5.35244,0.138145,2
23074571,2,14.4298,13.5758,1.36041,18,351.1980626,2158.90148561,684.080214639,119.964,129.089,5.38855,0.101645,4
23074571,3,14.449,19.3603,1.42439,21,354.6705263,2379.07233445,841.184946181,102.824,120.017,5.38791,0.101545,4
23074571,4,10.8729,18.9505,1.36412,26,354.7238975,2691.82295797,1003.2974437,102.826,113.152,5.38791,0.10154,4
23074571,5,13.2184,20.2513,1.41835,32,360.9260757,3206.32810696,1413.01737015,102.964,113.305,5.38713,0.101365,4
23074571,6,13.1487,20.2845,1.40795,35,360.9260757,3442.76526399,1558.22841652,102.964,113.305,5.4885,0,3
23074571,7,13.1487,20.2845,1.40795,35,360.9260757,3442.76526399,1558.22841652,102.964,113.305,5.4885,0,3
23074571,8,13.1487,20.2845,1.40848,38,360.9260757,3442.76526399,1558.22841652,102.964,113.305,5.4885,0,3
23074571,9,13.5541,17.7411,1.29661,35,342.7242727,3645.34095894,1809.36818932,102.627,112.926,5.4917,0,3
23074571,10,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,11,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,12,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,13,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,14,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,15,13.5541,17.7411,1.29697,37,342.7242727,3766.96863781,1923.70455555,102.627,112.926,5.38982,0.101885,4
23074571,16,13.841,34.3304,1.42942,44,360.9260757,5153.3166882,3970.89620213,102.964,113.305,5.4885,0,3
23076331,1,14.4476,21.8165,1.3287,23,482.3377724,2440.29833906,789.562042279,168.78,235.845,5.80553,0.187295,5
23076331,2,13.0609,22.0324,1.3287,23,482.3377724,2440.29833906,789.562042279,168.78,235.845,5.80553,0.187295,5
23076331,3,15.1038,13.2999,1.96434,34,531.1112659,3303.28422335,1466.88766285,103.157,141.821,5.48253,0.180795,6
23076331,4,14.637,13.5037,1.90329,46,531.2691557,4099.1985351,1842.55154117,103.321,141.861,5.48268,0.18082,6
23076331,5,15.805,13.3609,1.88053,51,532.8235919,4340.40871943,1901.48371347,103.289,141.808,5.48275,0.180895,6
23076331,6,15.805,13.3609,1.88118,52,532.8235919,4340.40871943,1901.48371347,103.289,141.808,5.48275,0.180895,6
23076331,7,15.805,13.3609,1.88088,53,532.8235919,4340.40871943,1901.48371347,65.9614,103.289,5.48275,0.180895,6
23076331,8,15.805,13.3609,1.8901,55,532.8235919,4340.40871943,1901.48371347,65.9614,75.9852,5.48275,0.180895,6
23076331,9,15.805,13.3609,1.8901,55,532.8235919,4340.40871943,1901.48371347,65.9614,75.9852,5.48275,0.180895,6
23076331,10,15.805,13.3609,1.8901,55,532.8235919,4340.40871943,1901.48371347,65.9614,75.9852,5.48275,0.180895,6
23076331,11,15.805,13.3609,1.8901,55,532.8235919,4340.40871943,1901.48371347,65.9614,75.9852,5.48275,0.180895,6
23076331,12,16.1386,13.4024,1.86107,56,531.2691557,4639.95379573,2208.01270168,65.9411,76.0244,5.48268,0.18082,6
23076331,13,16.1386,13.4024,1.86107,56,531.2691557,4639.95379573,2208.01270168,65.9411,76.0244,5.48268,0.18082,6
23076331,14,14.2858,12.389,1.88516,60,531.2691557,5620.91770526,3774.08247509,65.9411,68.4056,5.48268,0.18082,6
23076331,15,14.2858,12.389,1.88524,60,531.2691557,5620.91770526,3774.08247509,65.9411,68.4056,5.48268,0.18082,6
23076331,16,14.2858,12.389,1.88524,60,531.2691557,5620.91770526,3774.08247509,65.9411,68.4056,5.48268,0.18082,6
23077291,1,18.7817,15.4671,0.817766,6,47.53772784,468.49639644,384.317061082,128.661,176.181,5.26918,0,3
23077291,2,14.4678,17.1236,1.35101,8,32.00548555,714.966363181,552.610147345,147.148,190.887,5.27243,0,3
23077291,3,13.7605,15.8672,1.18005,8,50.19995001,974.875406564,775.692282787,126.098,138.061,5.26906,0,3
23077291,4,13.2992,15.5996,1.70741,13,34.39718245,1244.61924928,852.684564941,144.768,146.771,5.10599,0,1
23077291,5,13.7775,14.9189,1.17982,15,46.2294663,1720.72759053,1242.84389766,130.027,139.588,5.11725,0,1
23077291,6,13.4779,12.0478,1.51221,22,38.11304106,2321.34725992,1482.83041484,125.033,139.833,5.10837,0,1
23077291,7,14.4964,15.8048,1.45345,28,36.16632654,2833.079607,1659.94320105,127.138,140.556,5.18457,0.077865,2
23077291,8,15.3505,15.7515,1.41879,40,38.82554658,3735.34335658,1965.63162574,58.0452,77.7493,5.10791,0,1
23077291,9,15.0832,16.3679,1.4137,56,40.59646971,4558.76575462,2127.40247579,38.2811,62.3791,5.91338,0,1
23077291,10,14.8971,16.2544,1.36522,75,43.08979427,5304.91690462,2253.41265573,38.3033,62.4357,5.91347,0,1
23077291,11,14.8932,16.4535,1.35427,90,44.55805822,5830.25434364,2375.6452095,38.3034,62.4465,5.91348,0,1
23077291,12,14.8932,16.4535,1.35147,94,44.55805822,5830.25434364,2375.6452095,38.3034,62.4465,5.91348,0,1
23077291,13,14.8932,16.4535,1.36426,93,44.55805822,5850.1150767,2381.51255,38.3034,62.4465,5.91348,0,1
23077291,14,14.8932,16.4535,1.36426,93,44.55805822,5850.1150767,2381.51255,38.3034,62.4465,5.91348,0,1
23077291,15,14.8932,16.4535,1.36426,93,44.55805822,5850.1150767,2381.51255,38.3034,62.4465,5.91348,0,1
23077291,16,14.8932,16.4535,1.36426,93,44.55805822,5850.1150767,2381.51255,38.3034,62.4465,5.91348,0,1
23078971,1,18.3793,13.5751,1.15748,16,525.5417588,3268.68863624,1351.4128642,212.086,239.536,5.3725,0,1
23078971,2,18.8671,13.9158,1.15156,16,527.2273992,3271.39312451,1351.75996724,212.245,239.899,5.37342,0,1
23078971,3,18.7279,15.6392,1.32209,21,522.5941119,4104.83405752,1943.00193263,211.862,239.058,5.3714,0,1
23078971,4,14.8304,13.8479,1.35759,23,519.5108132,4392.13678432,2081.89883924,93.1942,135.002,5.37041,0,1
23078971,5,15.7246,16.0384,1.07274,52,536.058109,7180.89610096,2671.906481,93.3037,104.556,5.66945,0,1
23078971,6,15.7046,14.239,1.18087,60,536.9954407,7578.69229456,2688.95702141,93.3104,104.559,5.59713,0.07237,2
23078971,7,15.7046,14.239,1.18214,59,536.9954407,7541.71245518,2696.47733671,93.3104,104.559,5.59713,0.07237,2
23078971,8,15.7046,14.239,1.18214,59,536.9954407,7541.71245518,2696.47733671,93.3104,104.559,5.59713,0.07237,2
23078971,9,15.7046,14.239,1.18214,59,536.9954407,7541.71245518,2696.47733671,93.3104,104.559,5.59713,0.07237,2
23078971,10,15.7046,14.239,1.18214,59,536.9954407,7541.71245518,2696.47733671,93.3104,104.559,5.59713,0.07237,2
23078971,11,15.7046,14.239,1.18214,59,536.9954407,7541.71245518,2696.47733671,93.3104,104.559,5.59713,0.07237,2
23078971,12,15.6499,14.0726,1.34213,82,536.9954407,10001.3059569,4566.24914444,40.6344,47.7867,5.59713,0.07237,2
23078971,13,15.8385,14.4487,1.40014,90,536.9954407,10582.2537855,4740.64153218,37.3545,47.7867,5.59713,0.07237,2
23078971,14,15.8385,14.4487,1.40014,90,536.9954407,10582.2537855,4740.64153218,37.3545,47.7867,5.59713,0.07237,2
23078971,15,15.8385,14.4487,1.40014,90,536.9954407,10582.2537855,4740.64153218,37.3545,47.7867,5.59713,0.07237,2
23078971,16,15.8385,14.4487,1.40014,90,536.9954407,10582.2537855,4740.64153218,37.3545,47.7867,5.59713,0.07237,2
22208251,1,31.502,38.6159,1.59082,7,473.8650944,1362.99132296,543.374527884,167.11,214.615,5.23096,0,1
22208251,2,21.9451,33.6937,1.78173,12,453.0859072,1625.44824945,596.641022002,164.998,211.345,5.23052,0,1
22208251,3,14.9407,39.8048,2.03731,15,452.2130657,1856.14314884,708.037073597,164.697,210.634,5.2296,0,1
22208251,4,17.082,30.743,1.86342,17,450.3706474,2051.42933765,856.767124151,164.376,176.041,5.22904,0,1
22208251,5,17.4104,20.456,1.8439,19,449.0107937,2304.78312974,1100.84406213,164.136,175.886,5.22862,0,1
22208251,6,13.8968,19.896,1.80374,30,445.8218645,3588.61177329,1912.98485021,163.837,167.68,5.22875,0,1
22208251,7,14.777,20.5264,1.72965,58,444.0383769,4962.87840419,2001.25402078,160.855,163.215,5.22629,0,1
22208251,8,15.0679,20.7356,1.60088,94,444.0383769,5889.55354528,1990.990231,122.66,135.502,5.22629,0,1
22208251,9,14.0279,20.1325,1.53778,147,444.0383769,6946.6787484,2128.09263503,98.6483,112.637,5.22629,0,1
22208251,10,14.8362,18.8184,1.53642,180,444.0383769,7361.87321532,2125.58268596,98.6483,112.637,5.22629,0,1
22208251,11,14.8362,18.8184,1.53184,182,444.0383769,7361.87321532,2125.58268596,98.6483,112.637,5.22629,0,1
22208251,12,14.8362,18.8184,1.53098,181,444.0383769,7357.85717536,2130.83068377,98.6483,112.637,5.22629,0,1
22208251,13,14.8362,18.8184,1.53098,181,444.0383769,7357.85717536,2130.83068377,98.6483,112.637,5.22629,0,1
22208251,14,14.8362,18.8184,1.53098,181,444.0383769,7357.85717536,2130.83068377,98.6483,112.637,5.22629,0,1
22208251,15,14.8362,18.8184,1.53098,181,444.0383769,7357.85717536,2130.83068377,98.6483,112.637,5.22629,0,1
22208251,16,14.8362,18.8184,1.53064,182,444.0383769,7357.85717536,2130.83068377,92.1733,106.162,5.22629,0,1
22892431,1,15.9663,27.3509,0.931876,8,471.2621365,976.123806188,435.987890377,142.416,166.095,5.31385,0,1
22892431,2,6.96243,9.01986,0.845535,9,470.1746983,1072.19788088,493.367480336,142.387,166.051,5.31381,0,1
22892431,3,7.38208,8.51571,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,4,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,5,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,6,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,7,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,8,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,9,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,10,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,11,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,12,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,13,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,14,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,15,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,104.344,141.888,5.31233,0,1
22892431,16,7.35014,8.50309,0.956629,13,468.0331789,1580.81234968,901.178132792,103.084,140.628,5.31233,0,1
23503961,1,12.0647,11.7104,1.18502,12,791.316992,2680.40266158,1127.55576398,179.248,257.318,5.89895,0,1
23503961,2,16.131,12.8603,2.1614,17,801.501996,2956.43247974,1135.08318879,84.175,134.935,5.893,0,1
23503961,3,14.6774,12.2288,2.10748,19,801.501996,3221.05573635,1326.44544253,84.175,134.935,5.72786,0.16514,2
23503961,4,14.9513,12.6342,2.09534,19,801.501996,3243.65071477,1373.02465412,80.0715,119.426,5.72786,0.16514,2
23503961,5,11.59,12.0989,1.93279,28,804.4062788,4321.32902232,1946.12944859,79.9769,119.332,5.85095,0.04221,2
23503961,6,12.7762,11.6976,1.98287,33,804.4062788,4938.81818076,2315.0396949,79.9769,93.5659,5.81951,0,3
23503961,7,12.0627,11.4582,1.91829,38,802.4348801,5499.120348,2598.50916395,79.998,93.6167,5.81954,0,3
23503961,8,12.3639,11.6277,1.88447,44,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,9,12.3639,11.6277,1.88394,45,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,10,12.3639,11.6277,1.88394,45,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,11,12.3639,11.6277,1.88394,45,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,12,12.3639,11.6277,1.88394,45,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,13,12.3639,11.6277,1.88394,45,802.4348801,6094.66911968,2852.04273434,79.998,93.6167,5.81954,0,3
23503961,14,12.951,12.51,1.9616,53,802.4348801,7719.86927287,4497.53977616,46.6746,79.998,5.81954,0,3
23503961,15,12.951,12.51,2.02405,58,802.4348801,7719.86927287,4497.53977616,46.6746,79.998,5.81954,0,3
23503961,16,12.951,12.51,1.98362,56,802.4348801,7564.61922715,4397.66129422,46.6746,79.998,5.81954,0,3
23507881,1,16.4592,14.2032,1.25785,10,498.9751321,1775.32358544,802.302800159,169.67,204.602,5.3323,0,3
23507881,2,14.0858,14.1814,0.996009,14,497.664202,2093.37476537,870.493564453,130.499,169.193,5.43629,0.079515,5
23507881,3,19.7122,13.7556,1.32474,17,489.8308665,2323.05421134,963.99197469,74.6723,83.2884,5.33278,0.14926,6
23507881,4,17.1319,14.6214,1.4075,21,488.3620466,2702.29901707,1176.26829297,74.8417,81.5317,5.34225,0.133535,7
23507881,5,13.9741,13.7673,1.39193,25,488.6867214,3098.95056049,1413.86717634,64.502,81.5678,5.34237,0.133665,7
23507881,6,13.8056,12.6858,1.75633,31,492.2803822,3564.46140931,1633.16612583,64.5686,71.4288,5.34282,0.13343,7
23507881,7,17.8079,14.5294,1.83942,36,492.2803822,3997.8511209,1866.41766809,64.5686,69.5686,5.34282,0.13343,7
23507881,8,14.5041,13.9906,1.55828,43,487.490317,4878.7617733,2443.46591402,64.4799,67.2157,5.34222,0.133745,7
23507881,9,14.6679,13.6566,1.57442,49,487.490317,5403.0398311,2687.73073877,64.4799,67.2157,5.34222,0.133745,7
23507881,10,14.6679,13.6566,1.56131,50,487.490317,5403.0398311,2687.73073877,64.4799,67.2157,5.34222,0.133745,7
23507881,11,14.6679,13.6566,1.56416,49,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
23507881,12,14.6679,13.6566,1.56416,49,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
23507881,13,14.6679,13.6566,1.56416,49,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
23507881,14,14.6679,13.6566,1.56416,49,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
23507881,15,14.6679,13.6566,1.56416,49,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
23507881,16,14.6679,13.6566,1.56351,50,487.490317,5406.03028047,2715.50293165,64.4799,67.2157,5.34222,0.133745,7
22718071,1,14.2288,14.2272,1.54611,11,151.3240305,1326.28735955,795.580976566,119.486,141.355,5.28459,0.108525,2
22718071,2,13.8373,13.996,1.51587,12,151.99673,1459.20900703,879.78512332,120.294,141.464,5.28513,0.1077,2
22718071,3,13.9008,13.8162,1.37502,16,153.3910526,2046.03373661,1285.2329211,116.985,137.9,5.28544,0.105195,2
